Driver,EventName,TyreLife,exact_compound,delta_from_fresh,dirty_air,TrackTemp,AirTemp
OCO,Emilia Romagna Grand Prix,2.0,C3,-0.13515254237287877,0.24039999999999995,42.0,25.3
VER,Emilia Romagna Grand Prix,4.0,C3,0.06775000000000375,0.0,41.9,25.4
ALB,Emilia Romagna Grand Prix,17.0,C4,0.009142857142848015,0.0,41.9,25.4
NOR,Emilia Romagna Grand Prix,7.0,C3,0.7989999999999924,0.0,41.9,25.4
LEC,Emilia Romagna Grand Prix,3.0,C3,0.5202499999999901,0.23659999999999992,41.9,25.4
PIA,Emilia Romagna Grand Prix,6.0,C3,0.8345000000000056,0.6898,41.9,25.4
PER,Emilia Romagna Grand Prix,28.0,C3,1.186249999999987,0.5682,41.9,25.4
RUS,Emilia Romagna Grand Prix,7.0,C3,1.0271206896551774,0.0,41.9,25.4
STR,Emilia Romagna Grand Prix,29.0,C4,0.9310000000000116,0.5368,41.9,25.4
MAG,Emilia Romagna Grand Prix,28.0,C4,1.339779661016948,0.0,41.9,25.4
ZHO,Emilia Romagna Grand Prix,28.0,C3,0.8242796610169592,0.13460000000000005,42.6,25.4
TSU,Emilia Romagna Grand Prix,16.0,C3,1.8266186440677785,0.571,42.6,25.4
HUL,Emilia Romagna Grand Prix,15.0,C3,1.5108135593220169,0.7568,42.6,25.4
SAR,Emilia Romagna Grand Prix,28.0,C3,0.9527796610169332,0.47240000000000004,42.6,25.4
RIC,Emilia Romagna Grand Prix,17.0,C3,2.07992372881354,0.8924,42.6,25.4
GAS,Emilia Romagna Grand Prix,20.0,C3,2.5475000000000136,0.7294,42.6,25.4
BOT,Emilia Romagna Grand Prix,20.0,C3,2.322338983050841,0.6586,42.6,25.4
ALO,Emilia Romagna Grand Prix,22.0,C3,2.195545454545467,0.0,42.6,25.4
OCO,Emilia Romagna Grand Prix,3.0,C3,0.13515254237287877,0.42500000000000004,42.6,25.4
VER,Emilia Romagna Grand Prix,5.0,C3,0.021249999999994884,0.0,42.6,25.4
ALB,Emilia Romagna Grand Prix,18.0,C4,0.0,0.0,42.6,25.4
NOR,Emilia Romagna Grand Prix,8.0,C3,0.7025000000000006,0.0,42.6,25.4
LEC,Emilia Romagna Grand Prix,4.0,C3,0.1417499999999876,0.26639999999999997,42.6,25.4
PIA,Emilia Romagna Grand Prix,7.0,C3,0.5960000000000036,0.7556,42.6,25.4
PER,Emilia Romagna Grand Prix,29.0,C3,1.349749999999986,0.24180000000000001,42.5,25.5
SAI,Emilia Romagna Grand Prix,2.0,C3,0.4507499999999993,0.7852,42.5,25.5
RUS,Emilia Romagna Grand Prix,8.0,C3,0.8922586206896597,0.729,42.5,25.5
STR,Emilia Romagna Grand Prix,30.0,C4,0.7985000000000042,0.3002,42.5,25.5
HAM,Emilia Romagna Grand Prix,2.0,C3,-0.02024999999999011,0.0,42.5,25.5
MAG,Emilia Romagna Grand Prix,29.0,C4,1.4120847457627121,0.032199999999999895,42.5,25.5
ZHO,Emilia Romagna Grand Prix,29.0,C3,1.069584745762711,0.17699999999999994,42.5,25.5
TSU,Emilia Romagna Grand Prix,17.0,C3,1.9449237288135492,0.6506,42.5,25.5
HUL,Emilia Romagna Grand Prix,16.0,C3,1.644118644067774,0.7126,42.5,25.5
SAR,Emilia Romagna Grand Prix,29.0,C3,1.203084745762709,0.37439999999999996,42.5,25.5
RIC,Emilia Romagna Grand Prix,18.0,C3,2.1582288135593046,0.881,42.5,25.5
GAS,Emilia Romagna Grand Prix,21.0,C3,3.039500000000018,0.7658,42.5,25.5
BOT,Emilia Romagna Grand Prix,21.0,C3,2.540644067796606,0.6866,42.5,25.5
ALO,Emilia Romagna Grand Prix,23.0,C3,2.2333636363636344,0.0,42.5,25.5
OCO,Emilia Romagna Grand Prix,4.0,C3,0.3884576271186404,0.5992,42.5,25.5
VER,Emilia Romagna Grand Prix,6.0,C3,0.024749999999997385,0.0,42.4,25.5
NOR,Emilia Romagna Grand Prix,9.0,C3,0.5369999999999919,0.0,42.4,25.5
LEC,Emilia Romagna Grand Prix,5.0,C3,0.11324999999999363,0.3526,42.4,25.5
PIA,Emilia Romagna Grand Prix,8.0,C3,0.9085000000000036,0.7934,42.4,25.5
SAI,Emilia Romagna Grand Prix,3.0,C3,-0.4507499999999993,0.0,42.4,25.5
PER,Emilia Romagna Grand Prix,30.0,C3,2.3132499999999965,0.0,42.4,25.5
RUS,Emilia Romagna Grand Prix,9.0,C3,1.59539655172415,0.6948,42.4,25.5
HAM,Emilia Romagna Grand Prix,3.0,C3,0.02025000000000432,0.39359999999999995,42.4,25.5
MAG,Emilia Romagna Grand Prix,30.0,C4,1.364389830508486,0.0,42.4,25.5
ZHO,Emilia Romagna Grand Prix,30.0,C3,1.1168898305084838,0.18480000000000008,42.4,25.5
TSU,Emilia Romagna Grand Prix,18.0,C3,2.292228813559305,0.7556,42.4,25.5
HUL,Emilia Romagna Grand Prix,17.0,C3,1.595423728813543,0.6654,42.4,25.5
SAR,Emilia Romagna Grand Prix,30.0,C3,1.8413898305084615,0.253,42.4,25.5
RIC,Emilia Romagna Grand Prix,19.0,C3,2.955533898305063,0.904,42.4,25.5
BOT,Emilia Romagna Grand Prix,22.0,C3,2.72594915254237,0.4888,42.4,25.5
ALO,Emilia Romagna Grand Prix,24.0,C3,2.268181818181816,0.0,42.4,25.6
OCO,Emilia Romagna Grand Prix,5.0,C3,0.7327627118644102,0.7296,42.4,25.6
VER,Emilia Romagna Grand Prix,7.0,C3,0.04625000000000057,0.0,42.4,25.6
NOR,Emilia Romagna Grand Prix,10.0,C3,0.4924999999999926,0.0,42.4,25.6
LEC,Emilia Romagna Grand Prix,6.0,C3,0.6787499999999937,0.4114,42.4,25.6
PIA,Emilia Romagna Grand Prix,9.0,C3,1.1059999999999945,0.763,42.4,25.6
SAI,Emilia Romagna Grand Prix,4.0,C3,-0.399249999999995,0.0,42.4,25.6
RUS,Emilia Romagna Grand Prix,10.0,C3,1.0635344827586266,0.4696,42.4,25.6
PER,Emilia Romagna Grand Prix,31.0,C3,2.7917499999999933,0.0,42.4,25.6
HAM,Emilia Romagna Grand Prix,4.0,C3,1.21875,0.0,42.4,25.6
ZHO,Emilia Romagna Grand Prix,31.0,C3,1.374194915254236,0.1736000000000001,42.3,25.6
TSU,Emilia Romagna Grand Prix,19.0,C3,2.585533898305073,0.8006,42.3,25.6
HUL,Emilia Romagna Grand Prix,18.0,C3,1.9217288135593122,0.6974,42.3,25.6
RIC,Emilia Romagna Grand Prix,20.0,C3,2.6228389830508263,0.0,42.3,25.6
BOT,Emilia Romagna Grand Prix,23.0,C3,2.3602542372881317,0.6476,42.3,25.6
ALO,Emilia Romagna Grand Prix,25.0,C3,1.9810000000000088,0.0,42.3,25.6
OCO,Emilia Romagna Grand Prix,6.0,C3,0.81306779661017,0.7974,42.3,25.6
VER,Emilia Romagna Grand Prix,8.0,C3,0.26174999999999216,0.0,42.3,25.6
NOR,Emilia Romagna Grand Prix,11.0,C3,0.8349999999999937,0.0,42.3,25.6
LEC,Emilia Romagna Grand Prix,7.0,C3,0.4272499999999866,0.34820000000000007,42.3,25.6
PIA,Emilia Romagna Grand Prix,10.0,C3,1.2644999999999982,0.8062,42.5,25.7
SAI,Emilia Romagna Grand Prix,5.0,C3,-0.3677500000000009,0.0,42.5,25.7
RUS,Emilia Romagna Grand Prix,11.0,C3,0.7116724137931101,0.2966,42.5,25.7
PER,Emilia Romagna Grand Prix,32.0,C3,1.4042499999999905,0.6368,42.5,25.7
HAM,Emilia Romagna Grand Prix,5.0,C3,0.6892500000000013,0.07799999999999996,42.5,25.7
ALB,Emilia Romagna Grand Prix,10.0,C4,0.0,0.0,42.5,25.7
ZHO,Emilia Romagna Grand Prix,32.0,C3,1.9025000000000034,0.1651999999999999,42.5,25.7
TSU,Emilia Romagna Grand Prix,20.0,C3,3.033838983050842,0.8384,42.5,25.7
HUL,Emilia Romagna Grand Prix,19.0,C3,2.2160338983050707,0.7228,42.5,25.7
RIC,Emilia Romagna Grand Prix,21.0,C3,0.8351440677965911,0.0,42.5,25.7
BOT,Emilia Romagna Grand Prix,24.0,C3,2.219559322033902,0.813,42.5,25.7
ALO,Emilia Romagna Grand Prix,26.0,C3,2.1638181818181863,0.0,42.5,25.7
OCO,Emilia Romagna Grand Prix,7.0,C3,0.7263728813559283,0.791,42.5,25.7
GAS,Emilia Romagna Grand Prix,2.0,C4,-0.13800000000000523,0.0,42.6,25.7
VER,Emilia Romagna Grand Prix,9.0,C3,0.7372500000000031,0.0,42.6,25.7
NOR,Emilia Romagna Grand Prix,12.0,C3,0.7234999999999872,0.0,42.6,25.7
LEC,Emilia Romagna Grand Prix,8.0,C3,0.41874999999998863,0.40380000000000005,42.6,25.7
PIA,Emilia Romagna Grand Prix,11.0,C3,1.1739999999999924,0.7674,42.6,25.7
SAI,Emilia Romagna Grand Prix,6.0,C3,-0.2322499999999934,0.0,42.6,25.7
RUS,Emilia Romagna Grand Prix,12.0,C3,0.5788103448275876,0.2006,42.6,25.7
PER,Emilia Romagna Grand Prix,33.0,C3,1.4047499999999928,0.4082,42.6,25.7
HAM,Emilia Romagna Grand Prix,6.0,C3,0.5187499999999972,0.29779999999999995,42.6,25.7
ALB,Emilia Romagna Grand Prix,11.0,C4,0.662857142857149,0.0,42.6,25.7
TSU,Emilia Romagna Grand Prix,21.0,C3,2.022144067796603,0.10180000000000011,42.6,25.7
HUL,Emilia Romagna Grand Prix,20.0,C3,2.569338983050841,0.779,42.9,25.6
RIC,Emilia Romagna Grand Prix,22.0,C3,1.2914491525423557,0.03420000000000001,42.9,25.6
BOT,Emilia Romagna Grand Prix,25.0,C3,2.6228644067796694,0.0,42.9,25.6
ALO,Emilia Romagna Grand Prix,27.0,C3,2.1036363636363546,0.0,42.9,25.6
OCO,Emilia Romagna Grand Prix,8.0,C3,0.6706779661016924,0.8378,42.9,25.6
GAS,Emilia Romagna Grand Prix,3.0,C4,0.13799999999999102,0.0,42.9,25.6
VER,Emilia Romagna Grand Prix,10.0,C3,0.4037500000000023,0.0,42.9,25.6
SAR,Emilia Romagna Grand Prix,2.0,C4,-0.09765254237288445,0.09339999999999993,42.9,25.6
NOR,Emilia Romagna Grand Prix,13.0,C3,0.782999999999987,0.0,42.9,25.6
LEC,Emilia Romagna Grand Prix,9.0,C3,0.6032499999999885,0.43879999999999997,42.9,25.6
PIA,Emilia Romagna Grand Prix,12.0,C3,1.4804999999999922,0.745,42.9,25.6
SAI,Emilia Romagna Grand Prix,7.0,C3,-0.06074999999999875,0.0,42.9,25.6
RUS,Emilia Romagna Grand Prix,13.0,C3,0.8329482758620657,0.15860000000000007,42.9,25.6
PER,Emilia Romagna Grand Prix,34.0,C3,1.7052499999999924,0.15259999999999996,42.9,25.6
HAM,Emilia Romagna Grand Prix,7.0,C3,0.5882500000000022,0.5518,42.9,25.6
ALB,Emilia Romagna Grand Prix,12.0,C4,0.59871428571428,0.0,42.6,25.6
TSU,Emilia Romagna Grand Prix,22.0,C3,2.1644491525423604,0.24780000000000002,42.6,25.6
HUL,Emilia Romagna Grand Prix,21.0,C3,1.854644067796599,0.5622,42.6,25.6
RIC,Emilia Romagna Grand Prix,23.0,C3,0.8787542372881205,0.2942,42.6,25.6
BOT,Emilia Romagna Grand Prix,26.0,C3,2.4041694915254226,0.49560000000000004,42.6,25.6
ALO,Emilia Romagna Grand Prix,28.0,C3,2.7094545454545482,0.0,42.6,25.6
OCO,Emilia Romagna Grand Prix,9.0,C3,1.5859830508474602,0.883,42.6,25.6
GAS,Emilia Romagna Grand Prix,4.0,C4,0.2610000000000099,0.0,42.6,25.6
VER,Emilia Romagna Grand Prix,11.0,C3,0.49124999999999375,0.0,42.6,25.6
SAR,Emilia Romagna Grand Prix,3.0,C4,0.09765254237288445,0.1279999999999999,42.6,25.6
NOR,Emilia Romagna Grand Prix,14.0,C3,0.7414999999999878,0.0,42.6,25.6
LEC,Emilia Romagna Grand Prix,10.0,C3,0.7367499999999865,0.4488000000000001,42.6,25.7
PIA,Emilia Romagna Grand Prix,13.0,C3,1.4809999999999945,0.6982,42.6,25.7
SAI,Emilia Romagna Grand Prix,8.0,C3,-0.15625,0.0,42.6,25.7
RUS,Emilia Romagna Grand Prix,14.0,C3,0.952086206896567,0.10039999999999993,42.6,25.7
PER,Emilia Romagna Grand Prix,35.0,C3,1.7027499999999947,0.0,42.6,25.7
HAM,Emilia Romagna Grand Prix,8.0,C3,1.8367500000000092,0.852,42.6,25.7
ALB,Emilia Romagna Grand Prix,13.0,C4,0.6985714285714408,0.0,42.6,25.7
TSU,Emilia Romagna Grand Prix,23.0,C3,1.9747542372881242,0.378,42.6,25.7
HUL,Emilia Romagna Grand Prix,22.0,C3,1.21494915254236,0.5168,42.6,25.7
RIC,Emilia Romagna Grand Prix,24.0,C3,1.3700593220338817,0.4938,42.6,25.7
BOT,Emilia Romagna Grand Prix,27.0,C3,2.374474576271197,0.3034,42.6,25.7
ALO,Emilia Romagna Grand Prix,29.0,C3,2.4142727272727313,0.0,42.6,25.7
OCO,Emilia Romagna Grand Prix,10.0,C3,1.3262881355932308,0.8655999999999999,42.6,25.7
ZHO,Emilia Romagna Grand Prix,2.0,C4,-0.9041525423728842,0.0,42.1,25.7
VER,Emilia Romagna Grand Prix,12.0,C3,0.44274999999998954,0.0,42.1,25.7
GAS,Emilia Romagna Grand Prix,5.0,C4,1.9909999999999997,0.7916,42.1,25.7
SAR,Emilia Romagna Grand Prix,4.0,C4,0.09995762711865552,0.14779999999999993,42.1,25.7
NOR,Emilia Romagna Grand Prix,15.0,C3,0.7579999999999956,0.0,42.1,25.7
LEC,Emilia Romagna Grand Prix,11.0,C3,0.5342499999999859,0.42380000000000007,42.1,25.7
PIA,Emilia Romagna Grand Prix,14.0,C3,1.2994999999999948,0.6779999999999999,42.1,25.7
SAI,Emilia Romagna Grand Prix,9.0,C3,0.03525000000000489,0.0,42.1,25.7
RUS,Emilia Romagna Grand Prix,15.0,C3,0.6942241379310445,0.0,42.1,25.7
PER,Emilia Romagna Grand Prix,36.0,C3,2.446249999999992,0.0,42.1,25.7
HAM,Emilia Romagna Grand Prix,9.0,C3,2.7772500000000093,0.902,42.1,25.7
ALB,Emilia Romagna Grand Prix,14.0,C4,0.6904285714285692,0.0,42.1,25.7
TSU,Emilia Romagna Grand Prix,24.0,C3,2.359059322033886,0.5004,42.3,25.8
HUL,Emilia Romagna Grand Prix,23.0,C3,1.7282542372881267,0.5614,42.3,25.8
RIC,Emilia Romagna Grand Prix,25.0,C3,1.4233644067796547,0.46719999999999995,42.3,25.8
BOT,Emilia Romagna Grand Prix,28.0,C3,2.495779661016954,0.21540000000000004,42.3,25.8
ALO,Emilia Romagna Grand Prix,30.0,C3,2.391090909090906,0.0,42.3,25.8
OCO,Emilia Romagna Grand Prix,11.0,C3,0.8295932203389924,0.8404,42.3,25.8
VER,Emilia Romagna Grand Prix,13.0,C3,0.2702499999999901,0.0,42.3,25.8
ZHO,Emilia Romagna Grand Prix,3.0,C4,0.9041525423728842,0.0,42.3,25.8
GAS,Emilia Romagna Grand Prix,6.0,C4,0.14000000000000057,0.3777999999999999,42.3,25.8
SAR,Emilia Romagna Grand Prix,5.0,C4,0.2162627118644167,0.5128,42.3,25.8
NOR,Emilia Romagna Grand Prix,16.0,C3,0.8634999999999877,0.0,42.3,25.8
LEC,Emilia Romagna Grand Prix,12.0,C3,0.37974999999998715,0.4426,42.3,25.8
PIA,Emilia Romagna Grand Prix,15.0,C3,1.25,0.6536,42.3,25.8
SAI,Emilia Romagna Grand Prix,10.0,C3,-0.30025000000000546,0.0,42.3,25.8
RUS,Emilia Romagna Grand Prix,16.0,C3,0.6973620689655178,0.0,42.3,25.8
HAM,Emilia Romagna Grand Prix,10.0,C3,0.5147500000000065,0.0,42.4,25.7
ALB,Emilia Romagna Grand Prix,15.0,C4,0.5922857142857225,0.0,42.4,25.7
TSU,Emilia Romagna Grand Prix,25.0,C3,2.4303644067796455,0.0,42.4,25.7
HUL,Emilia Romagna Grand Prix,24.0,C3,1.634559322033894,0.5801999999999999,42.4,25.7
RIC,Emilia Romagna Grand Prix,26.0,C3,1.484669491525409,0.0,42.4,25.7
BOT,Emilia Romagna Grand Prix,29.0,C3,2.5060847457627204,0.11380000000000001,42.4,25.7
OCO,Emilia Romagna Grand Prix,12.0,C3,-0.18210169491524653,0.0,42.4,25.7
ALO,Emilia Romagna Grand Prix,31.0,C3,3.5729090909090786,0.0,42.4,25.7
VER,Emilia Romagna Grand Prix,14.0,C3,0.19974999999999454,0.0,42.4,25.7
ZHO,Emilia Romagna Grand Prix,4.0,C4,-1.1085423728813453,0.0,42.4,25.7
GAS,Emilia Romagna Grand Prix,7.0,C4,0.36299999999999955,0.6962,42.4,25.7
NOR,Emilia Romagna Grand Prix,17.0,C3,0.6549999999999869,0.0,42.6,25.6
SAR,Emilia Romagna Grand Prix,6.0,C4,1.5995677966101738,0.484,42.6,25.6
LEC,Emilia Romagna Grand Prix,13.0,C3,0.26124999999998977,0.5134000000000001,42.6,25.6
PIA,Emilia Romagna Grand Prix,16.0,C3,1.2094999999999914,0.6082,42.6,25.6
SAI,Emilia Romagna Grand Prix,11.0,C3,-0.2227500000000049,0.0,42.6,25.6
RUS,Emilia Romagna Grand Prix,17.0,C3,0.5805000000000007,0.0,42.6,25.6
HAM,Emilia Romagna Grand Prix,11.0,C3,0.36025000000000773,0.0,42.6,25.6
ALB,Emilia Romagna Grand Prix,16.0,C4,0.8121428571428595,0.0,42.6,25.6
TSU,Emilia Romagna Grand Prix,26.0,C3,1.8616694915254186,0.0,42.6,25.6
HUL,Emilia Romagna Grand Prix,25.0,C3,1.7298644067796545,0.632,42.6,25.6
RIC,Emilia Romagna Grand Prix,27.0,C3,1.4909745762711708,0.567,42.6,25.6
BOT,Emilia Romagna Grand Prix,30.0,C3,2.456389830508485,0.0,42.6,25.6
OCO,Emilia Romagna Grand Prix,13.0,C3,0.6242033898305124,0.0,42.5,25.7
ALO,Emilia Romagna Grand Prix,32.0,C3,2.6917272727272774,0.584,42.5,25.7
VER,Emilia Romagna Grand Prix,15.0,C3,0.42824999999999136,0.0,42.5,25.7
ZHO,Emilia Romagna Grand Prix,5.0,C4,-0.5272372881355807,0.0,42.5,25.7
GAS,Emilia Romagna Grand Prix,8.0,C4,0.42199999999999704,0.0,42.5,25.7
NOR,Emilia Romagna Grand Prix,18.0,C3,0.8354999999999819,0.0,42.5,25.7
LEC,Emilia Romagna Grand Prix,14.0,C3,0.6217499999999916,0.5662,42.5,25.7
SAR,Emilia Romagna Grand Prix,7.0,C4,1.7728728813559371,0.2228,42.5,25.7
PIA,Emilia Romagna Grand Prix,17.0,C3,1.5589999999999975,0.5472,42.5,25.7
SAI,Emilia Romagna Grand Prix,12.0,C3,-0.14024999999999466,0.0,42.5,25.7
RUS,Emilia Romagna Grand Prix,18.0,C3,0.8636379310344893,0.0,42.5,25.7
HAM,Emilia Romagna Grand Prix,12.0,C3,0.5387500000000074,0.0,42.5,25.7
ALB,Emilia Romagna Grand Prix,17.0,C4,0.791000000000011,0.0,42.0,25.8
TSU,Emilia Romagna Grand Prix,27.0,C3,2.2619745762711716,0.0,42.0,25.8
HUL,Emilia Romagna Grand Prix,26.0,C3,1.9181694915254042,0.5509999999999999,42.0,25.8
PER,Emilia Romagna Grand Prix,2.0,C4,0.18475000000000819,0.5568,42.0,25.8
RIC,Emilia Romagna Grand Prix,28.0,C3,2.988279661016932,0.0,42.0,25.8
BOT,Emilia Romagna Grand Prix,31.0,C3,2.7076949152542227,0.0,42.0,25.8
STR,Emilia Romagna Grand Prix,3.0,C3,0.0,0.7534,42.0,25.8
OCO,Emilia Romagna Grand Prix,14.0,C3,0.7495084745762597,0.14019999999999988,42.0,25.8
ALO,Emilia Romagna Grand Prix,33.0,C3,2.7415454545454594,0.4154,42.0,25.8
VER,Emilia Romagna Grand Prix,16.0,C3,0.5737499999999898,0.0,42.0,25.8
ZHO,Emilia Romagna Grand Prix,6.0,C4,-0.44793220338983986,0.0,42.0,25.8
MAG,Emilia Romagna Grand Prix,2.0,C3,-0.4851525423728731,0.858,42.0,25.8
GAS,Emilia Romagna Grand Prix,9.0,C4,0.4270000000000067,0.6862,42.0,25.8
NOR,Emilia Romagna Grand Prix,19.0,C3,1.316999999999993,0.0,42.0,25.8
LEC,Emilia Romagna Grand Prix,15.0,C3,0.7442499999999797,0.583,42.0,25.8
PIA,Emilia Romagna Grand Prix,18.0,C3,1.8064999999999998,0.48840000000000006,42.0,25.8
SAR,Emilia Romagna Grand Prix,8.0,C4,1.8171779661016814,0.0,42.0,25.8
SAI,Emilia Romagna Grand Prix,13.0,C3,-0.10474999999999568,0.0,42.0,25.8
RUS,Emilia Romagna Grand Prix,19.0,C3,1.1447758620689825,0.0,42.0,25.8
HAM,Emilia Romagna Grand Prix,13.0,C3,0.7462500000000034,0.0,42.0,25.8
ALB,Emilia Romagna Grand Prix,18.0,C4,0.9008571428571486,0.0,42.0,25.8
TSU,Emilia Romagna Grand Prix,28.0,C3,2.222279661016927,0.0,42.0,25.8
PER,Emilia Romagna Grand Prix,3.0,C4,-0.18474999999999397,0.44699999999999995,42.0,25.8
HUL,Emilia Romagna Grand Prix,27.0,C3,2.457474576271167,0.0,42.0,25.8
RIC,Emilia Romagna Grand Prix,29.0,C3,1.6505847457626857,0.40959999999999996,42.0,25.8
STR,Emilia Romagna Grand Prix,4.0,C3,-1.3375000000000057,0.034599999999999964,42.0,25.8
BOT,Emilia Romagna Grand Prix,32.0,C3,3.7379999999999995,0.0,42.0,25.8
OCO,Emilia Romagna Grand Prix,15.0,C3,0.6988135593220335,0.030399999999999983,42.0,25.8
VER,Emilia Romagna Grand Prix,17.0,C3,0.6512499999999903,0.0,42.0,25.8
ZHO,Emilia Romagna Grand Prix,7.0,C4,-0.06562711864407333,0.0,42.0,25.8
MAG,Emilia Romagna Grand Prix,3.0,C3,0.4851525423728873,0.877,42.0,25.6
NOR,Emilia Romagna Grand Prix,20.0,C3,1.4414999999999907,0.0,42.0,25.6
GAS,Emilia Romagna Grand Prix,10.0,C4,2.314000000000007,0.6588,42.0,25.6
LEC,Emilia Romagna Grand Prix,16.0,C3,1.1377499999999827,0.6716,42.0,25.6
PIA,Emilia Romagna Grand Prix,19.0,C3,1.8189999999999884,0.40460000000000007,42.0,25.6
SAR,Emilia Romagna Grand Prix,9.0,C4,0.1154830508474447,0.0,42.0,25.6
SAI,Emilia Romagna Grand Prix,14.0,C3,0.03874999999999318,0.013599999999999945,42.0,25.6
RUS,Emilia Romagna Grand Prix,20.0,C3,1.146913793103451,0.0,42.0,25.6
HAM,Emilia Romagna Grand Prix,14.0,C3,0.5957499999999953,0.0,42.0,25.6
ALB,Emilia Romagna Grand Prix,19.0,C4,0.9507142857142981,0.0,42.0,25.6
TSU,Emilia Romagna Grand Prix,29.0,C3,2.2195847457626883,0.0,42.0,25.6
PER,Emilia Romagna Grand Prix,4.0,C4,1.5237500000000068,0.852,42.0,25.6
HUL,Emilia Romagna Grand Prix,28.0,C3,1.8987796610169312,0.506,41.8,25.7
RIC,Emilia Romagna Grand Prix,30.0,C3,1.7938898305084479,0.5753999999999999,41.8,25.7
STR,Emilia Romagna Grand Prix,5.0,C3,-0.7560000000000002,0.37339999999999995,41.8,25.7
BOT,Emilia Romagna Grand Prix,33.0,C3,2.779305084745758,0.43320000000000003,41.8,25.7
OCO,Emilia Romagna Grand Prix,16.0,C3,0.8521186440677866,0.38339999999999996,41.8,25.7
VER,Emilia Romagna Grand Prix,18.0,C3,0.8557500000000005,0.0,41.8,25.7
ZHO,Emilia Romagna Grand Prix,8.0,C4,-0.5483220338983159,0.0,41.8,25.7
MAG,Emilia Romagna Grand Prix,4.0,C3,-0.7115423728813397,0.7784,41.8,25.7
NOR,Emilia Romagna Grand Prix,21.0,C3,1.2150000000000034,0.0,41.8,25.7
LEC,Emilia Romagna Grand Prix,17.0,C3,0.497249999999994,0.7064,41.8,25.7
GAS,Emilia Romagna Grand Prix,11.0,C4,1.9350000000000023,0.4484,41.8,25.7
PIA,Emilia Romagna Grand Prix,20.0,C3,2.022500000000008,0.397,41.8,25.7
SAR,Emilia Romagna Grand Prix,10.0,C4,0.3327881355932192,0.0706,41.8,25.7
SAI,Emilia Romagna Grand Prix,15.0,C3,0.13825000000001353,0.08379999999999987,41.8,25.7
RUS,Emilia Romagna Grand Prix,21.0,C3,1.1640517241379342,0.0,41.8,25.7
HAM,Emilia Romagna Grand Prix,15.0,C3,0.4382500000000107,0.0,41.8,25.7
ALB,Emilia Romagna Grand Prix,20.0,C4,1.1785714285714306,0.0,41.6,25.7
PER,Emilia Romagna Grand Prix,5.0,C4,-0.4847499999999769,0.0,41.6,25.7
TSU,Emilia Romagna Grand Prix,30.0,C3,2.85888983050846,0.0,41.6,25.7
HUL,Emilia Romagna Grand Prix,29.0,C3,1.7080847457626902,0.31479999999999997,41.6,25.7
RIC,Emilia Romagna Grand Prix,31.0,C3,1.6311949152542127,0.6008,41.6,25.7
STR,Emilia Romagna Grand Prix,6.0,C3,-1.0234999999999843,0.6244000000000001,41.6,25.7
BOT,Emilia Romagna Grand Prix,34.0,C3,2.7386101694915226,0.09800000000000009,41.6,25.7
OCO,Emilia Romagna Grand Prix,17.0,C3,0.9794237288135577,0.514,41.6,25.7
VER,Emilia Romagna Grand Prix,19.0,C3,0.8282500000000113,0.0,41.6,25.7
ZHO,Emilia Romagna Grand Prix,9.0,C4,0.12398305084745687,0.0,41.6,25.7
NOR,Emilia Romagna Grand Prix,22.0,C3,1.2724999999999937,0.0,41.6,25.7
LEC,Emilia Romagna Grand Prix,18.0,C3,1.2467499999999916,0.8240000000000001,41.6,25.7
MAG,Emilia Romagna Grand Prix,5.0,C3,2.4477627118644136,0.8226,41.6,25.7
PIA,Emilia Romagna Grand Prix,21.0,C3,2.281000000000006,0.22060000000000002,41.6,25.7
GAS,Emilia Romagna Grand Prix,12.0,C4,2.676000000000002,0.07479999999999998,41.6,25.7
SAR,Emilia Romagna Grand Prix,11.0,C4,0.37309322033897274,0.3758,41.6,25.7
SAI,Emilia Romagna Grand Prix,16.0,C3,0.21975000000000477,0.17479999999999996,41.6,25.7
RUS,Emilia Romagna Grand Prix,22.0,C3,0.9371896551724177,0.0,41.6,25.7
ALO,Emilia Romagna Grand Prix,3.0,C4,0.0,0.0,41.6,25.7
HAM,Emilia Romagna Grand Prix,16.0,C3,0.3827500000000157,0.0,41.6,25.7
ALB,Emilia Romagna Grand Prix,21.0,C4,1.1144285714285758,0.0,41.6,25.7
PER,Emilia Romagna Grand Prix,6.0,C4,-0.13624999999997556,0.0,41.6,25.7
TSU,Emilia Romagna Grand Prix,31.0,C3,2.026194915254223,0.49340000000000006,41.6,25.7
HUL,Emilia Romagna Grand Prix,30.0,C3,1.9263898305084552,0.4376,41.6,25.7
STR,Emilia Romagna Grand Prix,7.0,C3,-1.184999999999988,0.5168,41.6,25.7
RIC,Emilia Romagna Grand Prix,32.0,C3,3.166499999999985,0.0,41.6,25.7
BOT,Emilia Romagna Grand Prix,35.0,C3,2.76391525423729,0.0,41.6,25.7
OCO,Emilia Romagna Grand Prix,18.0,C3,0.8847288135593203,0.611,41.6,25.7
VER,Emilia Romagna Grand Prix,20.0,C3,0.9527500000000089,0.0,41.6,25.7
NOR,Emilia Romagna Grand Prix,23.0,C3,1.1899999999999977,0.0,42.1,25.8
LEC,Emilia Romagna Grand Prix,19.0,C3,1.0542499999999961,0.8032,42.1,25.8
ZHO,Emilia Romagna Grand Prix,10.0,C4,2.0252881355932146,0.0,42.1,25.8
MAG,Emilia Romagna Grand Prix,6.0,C3,-0.3309322033898212,0.36939999999999995,42.1,25.8
